0.36937,0.49299
0.37237,0.51232
0.37538,0.52016
0.37838,0.5256
0.38138,0.51615
0.38438,0.48994
0.38739,0.553
0.39039,0.5028
0.39339,0.51171
0.3964,0.52513
0.3994,0.53742
0.4024,0.519
0.40541,0.53735
0.40841,0.52688
0.41141,0.59919
0.41441,0.61103
0.41742,0.51235
0.42042,0.52071
0.42342,0.55267
0.42643,0.56711
0.42943,0.5945
0.43243,0.57864
0.43544,0.53399
0.43844,0.60575
0.44144,0.56994
0.44444,0.59156
0.44745,0.56597
0.45045,0.59469
0.45345,0.58903
0.45646,0.60845
0.45946,0.6179
0.46246,0.64382
0.46547,0.59634
0.46847,0.59842
0.47147,0.60069
0.47447,0.64341
0.47748,0.68381
0.48048,0.60835
0.48348,0.61305
0.48649,0.65929
0.48949,0.61528
0.49249,0.64595
0.4955,0.71442
0.4985,0.64984
0.5015,0.68334
0.5045,0.64618
0.50751,0.67756
0.51051,0.6721
0.51351,0.64876
0.51652,0.69404
0.51952,0.66311
0.52252,0.65375
0.52553,0.6434
0.52853,0.70086
0.53153,0.66794
0.53453,0.74443
0.53754,0.65135
0.54054,0.6653
0.54354,0.69338
0.54655,0.68625
0.54955,0.6962
0.55255,0.69245
0.55556,0.69451
0.55856,0.64141
0.56156,0.7467
0.56456,0.69012
0.56757,0.69524
0.57057,0.68149
0.57357,0.75518
0.57658,0.7219
0.57958,0.73462
0.58258,0.74918
0.58559,0.73941
0.58859,0.75939
0.59159,0.76474
0.59459,0.78613
0.5976,0.77077
0.6006,0.75393
0.6036,0.79044
0.60661,0.77904
0.60961,0.77459
0.61261,0.76459
0.61562,0.78137
0.61862,0.78097
0.62162,0.73684
0.62462,0.81673
0.62763,0.80351
0.63063,0.79189
0.63363,0.78711
0.63664,0.80096
0.63964,0.82115
0.64264,0.82728
0.64565,0.76899
0.64865,0.81562
0.65165,0.79773
0.65465,0.81202
0.65766,0.79775
0.66066,0.80559
0.66366,0.81393
0.66667,0.7784
0.66967,0.81204
0.67267,0.81196
0.67568,0.8316
0.67868,0.80598
0.68168,0.81845
0.68468,0.84189
0.68769,0.77976
0.69069,0.86553
0.69369,0.84675
0.6967,0.81481
0.6997,0.85886
0.7027,0.85604
0.70571,0.83509
0.70871,0.87361
0.71171,0.82204
0.71471,0.85031
0.71772,0.83681
0.72072,0.82432
0.72372,0.82802
0.72673,0.83756
0.72973,0.89739
0.73273,0.85135
0.73574,0.85023
0.73874,0.88094
0.74174,0.8192
0.74474,0.90564
0.74775,0.86883
0.75075,0.8692
0.75375,0.91014
0.75676,0.86424
0.75976,0.87265
0.76276,0.92272
0.76577,0.91266
0.76877,0.87586
0.77177,0.91502
0.77477,0.92897
0.77778,0.90332
0.78078,0.88284
0.78378,0.92832
0.78679,0.91003
0.78979,0.89384
0.79279,0.90139
0.7958,0.94069
0.7988,0.90844
0.8018,0.94101
0.8048,0.89695
0.80781,0.95935
0.81081,0.93906
0.81381,0.91084
0.81682,0.93925
0.81982,0.90128
0.82282,0.93098
0.82583,0.96694
0.82883,0.90466
0.83183,0.93623
0.83483,0.93183
0.83784,0.95681
0.84084,0.92938
0.84384,0.93637
0.84685,0.95164
0.84985,0.87373
0.85285,0.92505
0.85586,0.97211
0.85886,0.95375
0.86186,0.90804
0.86486,0.94725
0.86787,0.98264
0.87087,0.95439
0.87387,0.94788
0.87688,0.99722
0.87988,0.97057
0.88288,0.979
0.88589,1.0227
0.88889,0.98788
0.89189,0.98792
0.89489,0.9849
0.8979,0.98796
0.9009,0.96304
0.9039,0.96786
0.90691,0.99132
0.90991,0.9525
0.91291,0.9745
0.91592,0.97913
0.91892,1.0033
0.92192,1.0298
0.92492,1.0106
0.92793,0.96631
0.93093,0.97521
0.93393,0.96826
0.93694,1.0618
0.93994,0.98942
0.94294,1.009
0.94595,1.0112
0.94895,0.98226
0.95195,0.98817
0.95495,1.0286
0.95796,1.0438
0.96096,1.0068
0.96396,0.96981
0.96697,1.0543
0.96997,1.0012
0.97297,1.017
0.97598,1.0304
0.97898,1.0044
0.98198,1.0105
0.98498,1.06
0.98799,1.0255
0.99099,0.9965
0.99399,0.99664
0.997,0.98943
1,1.0671
1.003,1.055
1.006,1.0097
1.009,1.014
1.012,0.96806
1.015,1.03
1.018,1.0434
1.021,1.0201
1.024,1.0028
1.027,1.0161
1.03,1.0754
1.033,1.0332
1.036,1.0245
1.039,1.0431
1.042,1.0226
1.045,1.0501
1.048,0.99682
1.0511,1.0314
1.0541,1.0524
1.0571,1.0622
1.0601,1.0321
1.0631,1.0527
1.0661,1.0717
1.0691,1.0823
1.0721,1.0531
1.0751,1.0632
1.0781,1.0524
1.0811,1.0566
1.0841,1.0797
1.0871,1.0224
1.0901,1.0591
1.0931,1.0571
1.0961,1.0319
1.0991,1.0811
1.1021,1.061
1.1051,1.0651
1.1081,1.0576
1.1111,1.0563
1.1141,1.065
1.1171,1.0188
1.1201,1.077
1.1231,1.0843
1.1261,1.0531
1.1291,1.0832
1.1321,1.0477
1.1351,1.0706
1.1381,1.0461
1.1411,1.0684
1.1441,1.0587
1.1471,1.0642
1.1502,1.089
1.1532,1.0202
1.1562,1.0627
1.1592,1.0761
1.1622,1.0875
1.1652,1.0507
1.1682,1.0989
1.1712,1.0853
1.1742,1.0568
1.1772,1.0447
1.1802,1.0851
1.1832,1.0562
1.1862,1.0576
1.1892,1.0962
1.1922,1.0314
1.1952,1.0449
1.1982,1.0765
1.2012,1.0613
1.2042,1.0528
1.2072,1.0921
1.2102,1.0645
1.2132,1.0451
1.2162,1.1342
1.2192,1.108
1.2222,1.0407
1.2252,1.0498
1.2282,1.0754
1.2312,1.0759
1.2342,1.0698
1.2372,1.0495
1.2402,1.0425
1.2432,1.0384
1.2462,1.0753
1.2492,1.0568
1.2523,1.0789
1.2553,1.0727
1.2583,1.0671
1.2613,1.073
1.2643,1.0586
1.2673,1.0778
1.2703,1.0774
1.2733,1.0158
1.2763,1.0576
1.2793,1.0472
1.2823,1.062
1.2853,1.057
1.2883,1.0647
1.2913,1.1181
1.2943,1.0633
1.2973,1.0877
1.3003,1.0928
1.3033,1.0519
1.3063,1.0772
1.3093,1.0886
1.3123,1.0542
1.3153,1.0694
1.3183,1.0231
1.3213,1.0483
1.3243,1.0737
1.3273,1.077
1.3303,1.0519
1.3333,1.0761
1.3363,1.0583
1.3393,1.0401
1.3423,1.0735
1.3453,1.0903
1.3483,1.0394
1.3514,1.0261
1.3544,1.0391
1.3574,1.0541
1.3604,1.0481
1.3634,1.0643
1.3664,1.0527
1.3694,1.0608
1.3724,1.0139
1.3754,1.0322
1.3784,1.0757
1.3814,1.0466
1.3844,1.074
1.3874,1.0698
1.3904,1.0453
1.3934,1.0572
1.3964,1.0621
1.3994,1.0257
1.4024,1.0475
1.4054,1.0458
1.4084,1.0496
1.4114,1.0359
1.4144,1.0933
1.4174,1.0328
1.4204,1.0693
1.4234,1.0698
1.4264,1.1097
1.4294,1.046
1.4324,0.99474
1.4354,1.0839
1.4384,0.99494
1.4414,1.0225
1.4444,1.0314
1.4474,1.0319
1.4505,0.99244
1.4535,1.0432
1.4565,1.0494
1.4595,1.0125
1.4625,1.025
1.4655,1.0248
1.4685,1.0482
1.4715,1.0559
1.4745,1.0425
1.4775,1.0462
1.4805,1.0089
1.4835,1.0117
1.4865,0.99717
1.4895,1.012
1.4925,1.0572
1.4955,0.98282
1.4985,1.0142
1.5015,1.0036
1.5045,1.0242
1.5075,1.0374
1.5105,1.0641
1.5135,1.0435
1.5165,1.0135
1.5195,1.0178
1.5225,1.0365
1.5255,1.0518
1.5285,0.98843
1.5315,1.0359
1.5345,1.0138
1.5375,1.0039
1.5405,0.98392
1.5435,1.0157
1.5465,1.0577
1.5495,1.0536
1.5526,1.0057
1.5556,0.9604
1.5586,0.98963
1.5616,0.97521
1.5646,1.0341
1.5676,1.0425
1.5706,1.0171
1.5736,1.0213
1.5766,0.97147
1.5796,0.99415
1.5826,0.95948
1.5856,0.99196
1.5886,1.003
1.5916,1.0149
1.5946,0.99282
1.5976,0.99196
1.6006,1.0018
1.6036,1.0102
1.6066,1.0124
1.6096,1.0152
1.6126,0.97228
1.6156,0.98434
1.6186,0.944
1.6216,0.96526
1.6246,0.96572
1.6276,0.97684
1.6306,0.95202
1.6336,0.93901
1.6366,0.95589
1.6396,0.98408
1.6426,0.92424
1.6456,0.93149
1.6486,0.95728
1.6517,0.99056
1.6547,0.97581
1.6577,0.96021
1.6607,1.008
1.6637,0.96724
1.6667,0.94986
1.6697,0.92685
1.6727,0.95856
1.6757,0.92723
1.6787,0.94138
1.6817,0.9594
1.6847,0.95903
1.6877,0.97233
1.6907,0.98443
1.6937,0.93435
1.6967,0.95836
1.6997,0.9604
1.7027,0.99214
1.7057,0.92943
1.7087,0.92472
1.7117,0.96471
1.7147,0.93554
1.7177,0.96714
1.7207,0.95245
1.7237,0.91689
1.7267,0.92715
1.7297,0.88168
1.7327,0.87094
1.7357,0.93246
1.7387,0.95647
1.7417,0.87116
1.7447,0.94163
1.7477,0.93923
1.7508,0.91158
1.7538,0.95098
1.7568,0.87579
1.7598,0.94088
1.7628,0.90027
1.7658,0.87399
1.7688,0.92735
1.7718,0.93172
1.7748,0.93083
1.7778,0.90871
1.7808,0.93878
1.7838,0.85184
1.7868,0.87729
1.7898,0.90849
1.7928,0.91198
1.7958,0.87746
1.7988,0.92872
1.8018,0.86117
1.8048,0.85299
1.8078,0.89131
1.8108,0.88022
1.8138,0.86501
1.8168,0.89745
1.8198,0.85608
1.8228,0.88507
1.8258,0.87737
1.8288,0.81354
1.8318,0.88532
1.8348,0.87305
1.8378,0.91514
1.8408,0.84109
1.8438,0.83554
1.8468,0.85104
1.8498,0.86976
1.8529,0.84213
1.8559,0.89041
1.8589,0.87125
1.8619,0.8264
1.8649,0.86512
1.8679,0.86164
1.8709,0.86105
1.8739,0.82903
1.8769,0.84505
1.8799,0.8362
1.8829,0.79793
1.8859,0.8024
1.8889,0.85003
1.8919,0.85587
1.8949,0.79767
1.8979,0.82739
1.9009,0.78306
1.9039,0.78251
1.9069,0.86458
1.9099,0.80487
1.9129,0.82871
1.9159,0.80711
1.9189,0.82604
1.9219,0.79416
1.9249,0.83703
1.9279,0.81321
1.9309,0.77333
1.9339,0.77686
1.9369,0.81784
1.9399,0.76879
1.9429,0.80487
1.9459,0.79377
1.9489,0.79781
1.952,0.75423
1.955,0.7981
1.958,0.77071
1.961,0.79007
1.964,0.80482
1.967,0.79906
1.97,0.77732
1.973,0.79735
1.976,0.7609
1.979,0.78182
1.982,0.81854
1.985,0.75081
1.988,0.75864
1.991,0.72729
1.994,0.77467
1.997,0.81199
2,0.82005
2.003,0.7656
2.006,0.77032
2.009,0.73338
2.012,0.72041
2.015,0.81899
2.018,0.79469
2.021,0.72868
2.024,0.73145
2.027,0.7
2.03,0.72276
2.033,0.72216
2.036,0.71751
2.039,0.71068
2.042,0.71257
2.045,0.69682
2.048,0.67303
2.0511,0.7052
2.0541,0.68367
2.0571,0.70187
2.0601,0.69922
2.0631,0.7141
2.0661,0.70761
2.0691,0.7277
2.0721,0.73149
2.0751,0.69648
2.0781,0.69845
2.0811,0.71752
2.0841,0.71683
2.0871,0.68465
2.0901,0.70476
2.0931,0.724
2.0961,0.68406
2.0991,0.64619
2.1021,0.69163
2.1051,0.68467
2.1081,0.6877
2.1111,0.64021
2.1141,0.72279
2.1171,0.64971
2.1201,0.69834
2.1231,0.71148
2.1261,0.63678
2.1291,0.69078
2.1321,0.69526
2.1351,0.65029
2.1381,0.69943
2.1411,0.66334
2.1441,0.63827
2.1471,0.64495
2.1502,0.68484
2.1532,0.63442
2.1562,0.66941
2.1592,0.64671
2.1622,0.64443
2.1652,0.653
2.1682,0.59836
2.1712,0.65439
2.1742,0.62274
2.1772,0.64282
2.1802,0.62872
2.1832,0.63228
2.1862,0.61855
2.1892,0.63338
2.1922,0.59705
2.1952,0.61253
2.1982,0.55064
2.2012,0.61806
2.2042,0.61559
2.2072,0.62301
2.2102,0.60449
2.2132,0.61627
2.2162,0.62582
2.2192,0.62137
2.2222,0.62327
2.2252,0.57862
2.2282,0.57782
2.2312,0.60386
2.2342,0.60196
2.2372,0.62794
2.2402,0.59131
2.2432,0.57621
2.2462,0.61232
2.2492,0.59805
2.2523,0.57532
2.2553,0.58775
2.2583,0.53578
2.2613,0.57781
2.2643,0.58565
2.2673,0.5829
2.2703,0.57705
2.2733,0.52486
2.2763,0.50942
2.2793,0.54803
2.2823,0.52668
2.2853,0.56333
2.2883,0.57874
2.2913,0.52405
2.2943,0.59644
2.2973,0.56793
2.3003,0.52519
2.3033,0.52975
2.3063,0.57962
2.3093,0.48409
2.3123,0.53111
2.3153,0.56426
2.3183,0.54419
2.3213,0.53698
2.3243,0.53046
2.3273,0.55298
2.3303,0.5107
2.3333,0.51285
2.3363,0.52461
2.3393,0.50624
2.3423,0.53682
2.3453,0.50877
2.3483,0.53419
2.3514,0.49446
2.3544,0.53456
2.3574,0.50504
2.3604,0.53148
2.3634,0.4336
2.3664,0.44718
2.3694,0.45621
2.3724,0.5322
2.3754,0.51979
2.3784,0.46898
2.3814,0.5012
2.3844,0.52006
2.3874,0.47927
2.3904,0.46868
2.3934,0.49091
2.3964,0.50482
2.3994,0.46757
2.4024,0.49167
2.4054,0.46393
2.4084,0.53252
2.4114,0.47188
2.4144,0.47068
2.4174,0.47333
2.4204,0.45181
2.4234,0.46882
2.4264,0.48616
2.4294,0.48511
2.4324,0.4383
2.4354,0.44633
2.4384,0.43654
2.4414,0.43473
2.4444,0.40381
2.4474,0.45
2.4505,0.42599
2.4535,0.41397
2.4565,0.4529
2.4595,0.40878
2.4625,0.48155
2.4655,0.41684
2.4685,0.44351
2.4715,0.39265
2.4745,0.42826
2.4775,0.39211
2.4805,0.40844
2.4835,0.43564
2.4865,0.40286
2.4895,0.43604
2.4925,0.40426
2.4955,0.3886
2.4985,0.38829
2.5015,0.38711
2.5045,0.39051
2.5075,0.412
2.5105,0.4026
2.5135,0.42768
2.5165,0.46031
2.5195,0.32982
2.5225,0.36827
2.5255,0.38401
2.5285,0.38821
2.5315,0.3912
2.5345,0.39541
2.5375,0.41565
2.5405,0.39942
2.5435,0.40241
2.5465,0.39009
2.5495,0.34476
2.5526,0.32401
2.5556,0.3366
2.5586,0.32366
2.5616,0.38463
2.5646,0.35676
2.5676,0.30551
2.5706,0.34215
2.5736,0.34877
2.5766,0.38526
2.5796,0.3539
2.5826,0.31372
2.5856,0.36638
2.5886,0.33123
2.5916,0.33639
2.5946,0.33642
2.5976,0.33804
2.6006,0.35198
2.6036,0.39159
2.6066,0.363
2.6096,0.37504
2.6126,0.26537
2.6156,0.31696
2.6186,0.3125
2.6216,0.30739
2.6246,0.32555
2.6276,0.31408
2.6306,0.27063
2.6336,0.35862
2.6366,0.29698
2.6396,0.34155
2.6426,0.28802
2.6456,0.29074
2.6486,0.26188
2.6517,0.28945
2.6547,0.29364
2.6577,0.29679
2.6607,0.30369
2.6637,0.26965
2.6667,0.28727
2.6697,0.3107
2.6727,0.27635
2.6757,0.29171
2.6787,0.28544
2.6817,0.26185
2.6847,0.2974
2.6877,0.30233
2.6907,0.29102
2.6937,0.2869
2.6967,0.28934
2.6997,0.29038
2.7027,0.3272
2.7057,0.28032
2.7087,0.26967
2.7117,0.26649
2.7147,0.25888
2.7177,0.22749
2.7207,0.28294
2.7237,0.25569
2.7267,0.26174
2.7297,0.21342
2.7327,0.26134
2.7357,0.22577
2.7387,0.26249
2.7417,0.25378
2.7447,0.22702
2.7477,0.26091
2.7508,0.22682
2.7538,0.27394
2.7568,0.2232
2.7598,0.28231
2.7628,0.23704
2.7658,0.21348
2.7688,0.2313
2.7718,0.21225
2.7748,0.20254
2.7778,0.21048
2.7808,0.25555
2.7838,0.17148
2.7868,0.18798
2.7898,0.1891
2.7928,0.26161
2.7958,0.19927
2.7988,0.19291
2.8018,0.24403
2.8048,0.21675
2.8078,0.20056
2.8108,0.15666
2.8138,0.15683
2.8168,0.19969
2.8198,0.19875
2.8228,0.18809
2.8258,0.21235
2.8288,0.19607
2.8318,0.19946
2.8348,0.17339
2.8378,0.23979
2.8408,0.16746
2.8438,0.17553
2.8468,0.18692
2.8498,0.20942
2.8529,0.16823
2.8559,0.18258
2.8589,0.14802
2.8619,0.18187
2.8649,0.2081
2.8679,0.16793
2.8709,0.20051
2.8739,0.15882
2.8769,0.15868
2.8799,0.14556
2.8829,0.11939
2.8859,0.15474
2.8889,0.18362
2.8919,0.19584
2.8949,0.12655
2.8979,0.1598
2.9009,0.12393
2.9039,0.17924
2.9069,0.12275
2.9099,0.13204
2.9129,0.12223
2.9159,0.10486
2.9189,0.14341
2.9219,0.088346
2.9249,0.16287
2.9279,0.1273
2.9309,0.12118
2.9339,0.13991
2.9369,0.13059
2.9399,0.12719
2.9429,0.080027
2.9459,0.12448
2.9489,0.076485
2.952,0.13778
2.955,0.097055
2.958,0.082167
2.961,0.094552
2.964,0.15342
2.967,0.10558
2.97,0.06845
2.973,0.066461
2.976,0.091476
2.979,0.080247
2.982,0.11229
2.985,0.064345
2.988,0.072243
2.991,0.12622
2.994,0.08984
2.997,0.10943
3,0.095831
